,event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,geometry,stationTemp,elevation
14,7980572961,True,2009-10-08 10:41:00,15.95821025,-19.25495605,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.95821025 -19.25495605),32.666666666666664,272
15,7980572962,True,2009-10-08 12:20:00,15.95670268,-19.26125895,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.95670268 -19.26125895),33.475,272
16,7980572963,True,2009-10-08 14:41:00,15.96036784,-19.2644755,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.96036784 -19.2644755),33.4,272
17,7980572964,True,2009-10-08 15:01:00,15.96031494,-19.26450806,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.96031494 -19.26450806),32.50666666666667,272
18,7980572965,True,2009-10-08 15:20:00,15.96121114,-19.265448000000003,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.96121114 -19.265448),32.50666666666667,270
19,7980572966,True,2009-10-08 15:40:00,15.96174316,-19.26649577,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.96174316 -19.26649577),31.613333333333333,270
20,7980572967,True,2009-10-08 15:41:00,15.96173604,-19.26650798,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.96173604 -19.26650798),31.613333333333333,270
21,7980572968,True,2009-10-08 21:41:00,15.95927327,-19.30044556,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.95927327 -19.30044556),,272
22,7980572969,True,2009-10-09 03:01:00,15.99216003,-19.29809774,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.99216003 -19.29809774),21.78666666666667,269
23,7980572970,True,2009-10-09 04:20:00,15.99459941,-19.29642131,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.99459941 -19.29642131),20.893333333333334,276
24,7980572971,True,2009-10-09 09:01:00,16.00094808,-19.28968709,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (16.00094808 -19.28968709),31.0,267
25,7980572972,True,2009-10-09 17:01:00,15.985324100000001,-19.30949504,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.9853241 -19.30949504),25.85,276
26,7980572973,True,2009-10-09 19:20:00,15.965212,-19.31851196,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.965212 -19.31851196),23.694117647058825,265
27,7980572974,True,2009-10-09 19:41:00,15.95795695,-19.31788534,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.95795695 -19.31788534),23.491176470588236,272
28,7980572975,True,2009-10-09 20:41:00,15.94140422,-19.31605428,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.94140422 -19.31605428),,274
29,7980572976,True,2009-10-09 22:00:00,15.95544128,-19.31266886,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.95544128 -19.31266886),,269
30,7980572977,True,2009-10-09 23:00:00,15.97593384,-19.3086853,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.97593384 -19.3086853),,267
31,7980572978,True,2009-10-10 01:00:00,15.98099874,-19.30776978,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.98099874 -19.30776978),,272
32,7980572979,True,2009-10-10 04:01:00,15.9957784,-19.29973755,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.9957784 -19.29973755),,276
33,7980572980,True,2009-10-10 06:21:00,16.00130005,-19.30039063,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (16.00130005 -19.30039063),,267
34,7980572981,True,2009-10-10 06:40:00,16.00082397,-19.30047811,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (16.00082397 -19.30047811),,267
35,7980572982,True,2009-10-10 10:01:00,15.97350972,-19.320890300000002,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.97350972 -19.3208903),,271
36,7980572983,True,2009-10-10 11:40:00,15.98115845,-19.33265177,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.98115845 -19.33265177),,272
37,7980572984,True,2009-10-10 17:01:00,16.01330261,-19.33312174,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (16.01330261 -19.33312174),,270
38,7980572985,True,2009-10-10 19:20:00,16.02055257,-19.32122803,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (16.02055257 -19.32122803),,270
39,7980572986,True,2009-10-10 19:21:00,16.02061259,-19.32126261,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (16.02061259 -19.32126261),,270
40,7980572987,True,2009-10-10 22:20:00,16.01771749,-19.29732463,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (16.01771749 -19.29732463),,266
41,7980572988,True,2009-10-10 23:01:00,16.01350911,-19.29505819,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (16.01350911 -19.29505819),,270
42,7980572989,True,2009-10-11 01:01:00,16.01241048,-19.29406738,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (16.01241048 -19.29406738),17.605882352941176,262
43,7980572990,True,2009-10-11 01:20:00,16.01238505,-19.29399821,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (16.01238505 -19.29399821),17.605882352941176,262
44,7980572991,True,2009-10-11 07:40:00,15.98504944,-19.27464803,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.98504944 -19.27464803),25.133333333333333,276
45,7980572992,True,2009-10-11 09:41:00,15.973950199999997,-19.27217407,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.9739502 -19.27217407),27.95,271
46,7980572993,True,2009-10-11 11:01:00,15.97174886,-19.27148844,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.97174886 -19.27148844),28.575,263
47,7980572994,True,2009-10-11 15:40:00,15.93447774,-19.31379598,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.93447774 -19.31379598),28.0,275
48,7980572995,True,2009-10-11 17:01:00,15.94099731,-19.31367188,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.94099731 -19.31367188),26.9,274
49,7980572996,True,2009-10-11 21:20:00,15.91759847,-19.27728882,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.91759847 -19.27728882),,278
50,7980572997,True,2009-10-12 00:20:00,15.91197713,-19.27240194,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.91197713 -19.27240194),,287
51,7980572998,True,2009-10-12 01:00:00,15.91031087,-19.27008464,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.91031087 -19.27008464),,284
52,7980572999,True,2009-10-12 01:41:00,15.90895487,-19.26928304,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.90895487 -19.26928304),,284
53,7980573000,True,2009-10-12 04:40:00,15.90901184,-19.26832886,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.90901184 -19.26832886),22.107692307692307,284
54,7980573001,True,2009-10-12 04:41:00,15.90900574,-19.26832072,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.90900574 -19.26832072),22.107692307692307,284
55,7980573002,True,2009-10-12 09:00:00,15.90679118,-19.26171468,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.90679118 -19.26171468),28.0,281
56,7980573003,True,2009-10-12 10:00:00,15.90231832,-19.25823771,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.90231832 -19.25823771),30.0,282
57,7980573004,True,2009-10-13 00:41:00,15.88889669,-19.25249227,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.88889669 -19.25249227),,287
58,7980573005,True,2009-10-13 06:21:00,15.89275818,-19.26588135,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.89275818 -19.26588135),,287
59,7980573006,True,2009-10-13 07:20:00,15.89554138,-19.26942749,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.89554138 -19.26942749),,285
60,7980573007,True,2009-10-13 12:01:00,15.94113159,-19.31621908,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.94113159 -19.31621908),31.925,274
61,7980573008,True,2009-10-13 13:01:00,15.936202999999999,-19.31490885,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.936203 -19.31490885),32.15,282
62,7980573009,True,2009-10-13 14:41:00,15.92759501,-19.30773519,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.92759501 -19.30773519),32.6,280
63,7980573010,True,2009-10-13 15:21:00,15.92539978,-19.30544434,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.92539978 -19.30544434),31.75,277
64,7980573011,True,2009-10-13 20:00:00,15.90845947,-19.27527466,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.90845947 -19.27527466),,284
65,7980573012,True,2009-10-13 20:01:00,15.908455400000001,-19.27525228,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.9084554 -19.27525228),,284
66,7980573013,True,2009-10-13 22:21:00,15.90510661,-19.2705485,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.90510661 -19.2705485),,285
67,7980573014,True,2009-10-14 02:40:00,15.90389303,-19.26766154,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.90389303 -19.26766154),21.55,282
68,7980573015,True,2009-10-14 03:20:00,15.90356954,-19.2678243,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.90356954 -19.2678243),21.55,282
69,7980573016,True,2009-10-14 04:01:00,15.90355632,-19.26781413,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.90355632 -19.26781413),20.7,282
70,7980573017,True,2009-10-14 06:21:00,15.89674784,-19.26121419,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.89674784 -19.26121419),21.875,287
71,7980573018,True,2009-10-14 13:20:00,15.89669393,-19.24134318,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.89669393 -19.24134318),29.1,287
72,7980573019,True,2009-10-14 20:00:00,15.92079976,-19.19470011,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.92079976 -19.19470011),,279
73,7980573020,True,2009-10-14 20:20:00,15.92249349,-19.196014399999996,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.92249349 -19.1960144),,274
74,7980573021,True,2009-10-15 00:41:00,15.91609599,-19.20202433,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.91609599 -19.20202433),,285
75,7980573022,True,2009-10-15 01:40:00,15.91318563,-19.20876872,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.91318563 -19.20876872),,283
76,7980573023,True,2009-10-15 02:20:00,15.91321615,-19.21182048,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.91321615 -19.21182048),,283
77,7980573024,True,2009-10-15 02:21:00,15.91323039,-19.21179606,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.91323039 -19.21179606),,283
78,7980573025,True,2009-10-15 02:41:00,15.91322428,-19.21176554,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.91322428 -19.21176554),20.94375,283
79,7980573026,True,2009-10-15 09:00:00,15.89361776,-19.24085286,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.89361776 -19.24085286),25.2,287
80,7980573027,True,2009-10-15 15:00:00,15.89777222,-19.23802897,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.89777222 -19.23802897),21.1,287
81,7980573028,True,2009-10-15 21:00:00,15.90870361,-19.22236735,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.90870361 -19.22236735),,284
82,7980573029,True,2009-10-16 00:00:00,15.93362528,-19.29396973,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.93362528 -19.29396973),,275
83,7980573030,True,2009-10-16 02:00:00,15.94912008,-19.29727783,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.94912008 -19.29727783),,273
84,7980573031,True,2009-10-16 02:01:00,15.94915771,-19.29721883,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.94915771 -19.29721883),,273
85,7980573032,True,2009-10-16 04:00:00,15.95795492,-19.274776199999998,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.95795492 -19.2747762),17.146153846153847,272
86,7980573033,True,2009-10-16 05:20:00,15.96039124,-19.26872965,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.96039124 -19.26872965),16.923076923076923,272
87,7980573034,True,2009-10-16 09:01:00,15.96244914,-19.25245158,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.96244914 -19.25245158),23.25,270
88,7980573035,True,2009-10-16 09:20:00,15.96244405,-19.25245565,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.96244405 -19.25245565),23.25,270
89,7980573036,True,2009-10-16 15:20:00,15.9689504,-19.2419637,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.9689504 -19.2419637),26.24375,266
90,7980573037,True,2009-10-16 15:41:00,15.971114100000001,-19.24217122,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.9711141 -19.24217122),25.787499999999998,263
91,7980573038,True,2009-10-16 16:21:00,15.97344055,-19.2444397,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.97344055 -19.2444397),25.787499999999998,271
92,7980573039,True,2009-10-16 18:01:00,15.99457703,-19.24438273,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.99457703 -19.24438273),,276
93,7980573040,True,2009-10-16 21:41:00,16.0580129,-19.21647746,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (16.0580129 -19.21647746),,275
94,7980573041,True,2009-10-17 00:41:00,16.04673767,-19.22382609,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (16.04673767 -19.22382609),,267
95,7980573042,True,2009-10-17 02:20:00,16.07031962,-19.18984172,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (16.07031962 -19.18984172),,271
96,7980573043,True,2009-10-17 03:00:00,16.07705688,-19.17756958,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (16.07705688 -19.17756958),20.768749999999997,273
97,7980573044,True,2009-10-17 07:21:00,16.08256124,-19.16433512,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (16.08256124 -19.16433512),23.0,274
98,7980573045,True,2009-10-17 08:20:00,16.085395300000002,-19.16224569,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (16.0853953 -19.16224569),24.8,261
99,7980573046,True,2009-10-17 12:41:00,16.0761556,-19.17109782,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (16.0761556 -19.17109782),27.52631578947368,273
100,7980573047,True,2009-10-17 17:21:00,16.07810567,-19.19166667,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (16.07810567 -19.19166667),,266
101,7980573048,True,2009-10-17 20:21:00,16.03554586,-19.22523804,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (16.03554586 -19.22523804),,267
102,7980573049,True,2009-10-17 21:21:00,16.02489217,-19.22974854,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (16.02489217 -19.22974854),,272
103,7980573050,True,2009-10-17 21:41:00,16.02181803,-19.23049723,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (16.02181803 -19.23049723),,264
104,7980573051,True,2009-10-18 01:20:00,15.99274292,-19.27053019,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.99274292 -19.27053019),,269
105,7980573052,True,2009-10-18 08:00:00,15.98062642,-19.26270549,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.98062642 -19.26270549),25.275,272
106,7980573053,True,2009-10-18 08:21:00,15.98324178,-19.2648112,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.98324178 -19.2648112),25.275,268
107,7980573054,True,2009-10-18 12:41:00,15.97877502,-19.27443848,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.97877502 -19.27443848),26.231578947368423,262
108,7980573055,True,2009-10-18 15:40:00,15.96586507,-19.27745565,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.96586507 -19.27745565),,265
109,7980573056,True,2009-10-18 19:40:00,15.912417600000001,-19.30612183,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.9124176 -19.30612183),,287
110,7980573057,True,2009-10-18 23:01:00,15.89116923,-19.29294027,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.89116923 -19.29294027),,286
111,7980573058,True,2009-10-18 23:41:00,15.89157308,-19.29307658,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.89157308 -19.29307658),,286
112,7980573059,True,2009-10-19 06:20:00,15.86117655,-19.27171224,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.86117655 -19.27171224),20.85,285
113,7980573060,True,2009-10-19 10:20:00,15.84379781,-19.27149658,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.84379781 -19.27149658),26.5,287
114,7980573061,True,2009-10-19 10:21:00,15.84378052,-19.27154338,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.84378052 -19.27154338),26.5,287
115,7980573062,True,2009-10-19 13:00:00,15.83001302,-19.27705892,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.83001302 -19.27705892),28.476,291
116,7980573063,True,2009-10-19 14:01:00,15.82082926,-19.27652181,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.82082926 -19.27652181),28.264,293
117,7980573064,True,2009-10-19 17:21:00,15.79299825,-19.26738078,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.79299825 -19.26738078),,293
118,7980573065,True,2009-10-19 20:40:00,15.75934957,-19.26334839,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.75934957 -19.26334839),,298
119,7980573066,True,2009-10-20 00:20:00,15.73845825,-19.25537516,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.73845825 -19.25537516),,299
120,7980573067,True,2009-10-20 03:00:00,15.72654317,-19.25258382,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.72654317 -19.25258382),,311
121,7980573068,True,2009-10-20 03:41:00,15.7251943,-19.25240885,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.7251943 -19.25240885),,311
122,7980573069,True,2009-10-20 07:00:00,15.67217916,-19.24962362,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.67217916 -19.24962362),,314
123,7980573070,True,2009-10-20 07:40:00,15.67172139,-19.24930623,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.67172139 -19.24930623),,314
124,7980573071,True,2009-10-20 09:00:00,15.67497864,-19.24897664,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.67497864 -19.24897664),24.236,312
125,7980573072,True,2009-10-20 10:01:00,15.66965332,-19.262965899999998,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.66965332 -19.2629659),24.024,316
126,7980573073,True,2009-10-20 14:41:00,15.67602743,-19.26234945,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.67602743 -19.26234945),25.0,310
127,7980573074,True,2009-10-20 18:21:00,15.70990397,-19.23825073,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.70990397 -19.23825073),19.646153846153844,316
128,7980573075,True,2009-10-20 22:40:00,15.73205261,-19.2535909,gps,Loxodonta africana,AG192,LA27,African elephants in Etosha National Park (data from Tsalyuk et al. 2018),POINT (15.73205261 -19.2535909),,302
